sample_id,grain_yield_env2
2464236,1.1883233081540217
2464628,1.2586286003218419
2464631,1.545222817246839
2484301,0.7358797360620509
2484313,1.0143162860859474
2484320,0.9135067623717303
2485043,1.1833806100549058
2485050,1.1078858013169515
2485148,-0.14534447829782987
2485260,0.20861219517899632
2485890,0.386872089363083
2485913,0.6181663114224368
2485915,0.7566061589488636
2485920,0.17636124829923971
2487807,0.41949009960999495
2586622,1.2738174293075992
2588632,0.33179359825348265
2588634,0.7705798816157614
2588696,1.8999199461367207
2600794,1.44903322901579
2601500,1.975984335961642
2620837,0.8895463846467002
2621094,0.6743713073484808
2621166,1.0885959885050411
2668072,1.626052702166041
2668073,0.5333746736094507
3578390,1.0681100554105007
3578468,0.5776374527454426
3822784,-0.08958881856261547
3825284,0.3687910541912884
3825285,0.8839708186731784
3826177,0.12980115877915252
3826178,0.3781258553387854
3826179,0.5536770750204113
3827748,0.8365057280926893
3827757,0.6877817776071544
3827759,0.4156485916123478
3827762,0.10633441799615763
3827768,0.5153252818313763
3827770,0.12136503001331247
3827771,0.30082737315877106
3827774,0.2700889804988472
3830032,0.9559595393869207
3830034,1.475702281243281
3830068,0.3080610529632381
3830069,0.8531185097958601
3830083,0.5050411788722706
3830109,0.6355701779686163
3830114,1.0479532136106535
3830128,0.2028467688431519
3830130,-0.039225193117343994
3830162,-0.09448721591052203
3830165,0.31597190139331927
3830167,0.48209971842503346
3830184,0.30964322264925526
3830198,0.39112496147909465
3830201,0.5137431121453592
3830206,0.5521645208005797
3831054,0.3493177096958004
3848142,0.4306792036295026
3848815,0.4243505248854375
3849968,0.986248595856017
3854950,0.24635643520860157
3855090,0.828594879662607
3855110,0.5192807060464169
3855646,0.726544934914554
3855675,0.5358934877495878
3863169,0.13085804812941076
3863186,0.6090150419585175
3864287,0.2297436535054296
3865255,0.6403166870266653
3868700,-0.060584483878563994
3868812,0.49792141528519684
4057141,0.6547840466355984
4057142,0.1349273885618447
4057151,0.9965326988151226
4057155,1.052433918161452
4059217,0.5637649889384505
4059227,0.9528331720873529
4062993,1.4190416204476648
4066585,0.08278540438949077
4069736,0.45196255024579446
4069854,0.5279066951745784
4937014,-0.5428108181401058
